1.77075,1.4,0.241,9.054
1.77075,1.4,0.241,9.054
1.78075,0.62,0.251,9.472
1.78075,0.68,0.248,9.499
1.78075,0.74,0.25,9.615
1.78075,0.8,0.248,9.63
1.78075,0.86,0.248,9.612
1.78075,0.92,0.248,9.543
1.78075,0.98,0.247,9.549
1.78075,1.04,0.246,9.546
1.78075,1.1,0.246,9.539
1.78075,1.16,0.244,9.558
1.78075,1.22,0.244,9.507
1.78075,1.28,0.245,9.652
1.78075,1.34,0.245,9.616
1.79075,0.62,0.254,9.988
1.79075,0.68,0.254,9.974
1.79075,0.74,0.252,9.984
1.79075,0.8,0.252,9.969
1.79075,0.86,0.252,9.979
1.79075,0.92,0.252,9.997
1.79075,0.98,0.251,9.989
1.79075,1.04,0.25,9.987
1.79075,1.1,0.25,9.986
1.79075,1.16,0.25,9.978
1.79075,1.22,0.249,9.991
1.79075,1.28,0.248,9.991
1.79075,1.34,0.248,9.991
1.79075,1.4,0.246,9.991
1.80075,0.02,0.263,9.991
1.80075,0.08,0.263,9.996
1.80075,0.14,0.264,9.998
1.80075,0.2,0.26,9.986
1.80075,0.26,0.26,9.993
1.80075,0.32,0.258,9.998
1.80075,0.38,0.259,9.989
1.80075,0.44,0.258,9.999
1.80075,0.5,0.257,9.992
1.80075,0.56,0.255,9.999
1.80075,1.4,0.249,10.0
1.80075,1.46,0.248,10.0
1.80075,1.52,0.247,10.0
1.80075,1.58,0.248,10.002
1.80075,1.64,0.246,10.0
1.80075,1.7,0.246,10.0
1.80075,1.76,0.245,10.0
1.80075,1.82,0.244,10.0
1.80075,1.88,0.244,10.0
1.80075,1.94,0.244,10.0
1.80075,2.0,0.243,10.0
1.81075,0.02,0.265,10.0
1.81075,0.08,0.265,9.993
1.81075,0.14,0.264,10.0
1.81075,0.2,0.263,10.0
1.81075,0.32,0.26,9.995
1.81075,0.38,0.262,10.0
1.81075,0.44,0.26,10.0
1.81075,0.5,0.26,10.0
1.81075,0.56,0.257,10.0
1.81075,1.4,0.249,10.0
1.81075,1.46,0.248,10.0
1.81075,1.52,0.248,10.0
1.81075,1.58,0.248,10.0
1.81075,1.7,0.247,10.0
1.81075,1.76,0.246,10.0
